episode,return,touches,avg_dist,avg_align,pct_forward,time_to_first_touch,terminated
1782,29.440915023639786,0,4221.024938795302,0.005653807190489412,1.0,-1,False
1783,33.44478206152153,0,3703.7716968451605,0.06139173958320397,1.0,-1,False
1784,17.134948652710428,0,3439.103163994683,-0.0015090820592134453,1.0,-1,False
1785,38.81885259434631,0,4172.804450742933,0.06150421394643167,1.0,-1,False
1786,46.73286186016748,0,3966.51619398329,0.03868889567089759,1.0,-1,False
1787,24.02392671112659,0,4422.025215801663,0.04434041524842744,1.0,-1,False
1788,83.27698937173045,1,2831.0152802435114,0.14225188989079768,1.0,317,True
1789,31.591866151713308,0,3028.2102648501927,0.04262771384713738,1.0,-1,False
1790,3.8258627235049785,0,5299.898721923828,-0.04441337096055375,1.0,-1,False
1791,119.75869481719452,1,4136.26522959768,0.13151133172941268,1.0,448,False
1792,100.66209153495403,1,4117.023386041506,0.08393794118815742,1.0,316,False
1793,30.257955982639086,0,3686.8853985087076,-0.08592491856637126,1.0,-1,False
1794,17.417512527501444,0,3217.4508084784616,0.091259442892139,1.0,-1,False
1795,42.05555489225794,0,3898.4337904612225,0.030399142297812633,1.0,-1,False
1796,13.63867197249569,0,4579.816778903537,-0.0232786133740875,1.0,-1,False
1797,35.71627853941924,0,3437.494987419976,-0.004835629289656127,1.0,-1,False
1798,20.40811753392924,0,4383.242011345757,0.004424697773793014,1.0,-1,False
1799,30.89913531040997,0,2976.25308754815,0.07438575654043234,1.0,-1,False
1800,21.919912251499223,0,4311.53115427653,-0.06054583356185402,1.0,-1,False
1801,115.11256612415409,1,2701.9233808197023,0.04933901609980967,1.0,2844,False
1802,33.37856005044242,0,2706.842312189738,0.048171625484432705,1.0,-1,False
1803,26.724122911944324,0,4298.438787706164,-0.0054190134312577555,1.0,-1,False
1804,107.90921710759442,1,3948.344415289308,0.08744777165934706,1.0,397,False
1805,46.5612202572734,0,3669.1995452626547,0.09621541174145629,1.0,-1,False
1806,41.73541841744622,0,3167.2799363369413,0.0773625066604614,1.0,-1,False
1807,34.43371146773675,0,3724.061173638238,0.025577557871357487,1.0,-1,False
1808,20.9790372741779,0,3888.2058136325413,-0.025144052369610613,1.0,-1,False
1809,38.670881501583224,0,2911.4028621249727,0.056687800770062795,1.0,-1,False
1810,75.2808604009245,1,3084.573881618312,0.43495810966495974,1.0,903,True
1811,59.49368129325955,0,3544.851183810764,0.1348144412482361,1.0,-1,False
1812,32.83057529041087,0,4111.09197555542,0.10799205647710348,1.0,-1,False
1813,34.80455487942785,0,4325.658720868429,0.04324058485155951,1.0,-1,False
1814,25.99239675460857,0,4321.291842193604,-0.008262333377060713,1.0,-1,False
1815,29.053459241627465,0,4158.123631388346,-0.031496805652156276,1.0,-1,False
1816,12.485445814845512,0,4281.385750528972,0.09179683058516175,1.0,-1,False
1817,32.160356134152536,0,3517.700779469808,0.0008759138068287737,1.0,-1,False
1818,24.02564316981425,0,4415.285899997288,0.0029611871316188223,1.0,-1,False
1819,14.226461858706589,0,4453.646737263997,0.005757358336543095,1.0,-1,False
1820,20.53700286781481,0,3616.370560438368,0.0032869619585108012,1.0,-1,False
1821,25.509706074543555,0,4434.790280761718,0.07648978152538702,1.0,-1,False
1822,33.59934017168056,0,3645.4292824300132,0.027809311948335056,1.0,-1,False
1823,64.30923937901386,1,2332.2643421020507,0.47784481242919963,1.0,426,True
1824,57.03110241907782,0,3363.011917834812,0.027139582089504174,1.0,-1,False
1825,24.77867038015381,0,3985.5945502938166,0.08293984432597225,1.0,-1,False
1826,17.75156337273095,0,3915.2590533447265,-0.03524642896604443,1.0,-1,False
1827,27.883732372016812,0,3789.8732947413127,0.06654125837376342,1.0,-1,False
1828,52.966811461557356,0,2970.0674784300063,0.0899632433658068,1.0,-1,False
1829,-6.698151107695254,0,2540.904010425144,0.04829055453770303,1.0,-1,False
1830,16.566949842772424,0,3732.724254904853,0.056603859461126074,1.0,-1,False
1831,91.758073693058,1,4508.929508237678,-0.0035545954545585755,1.0,1091,False
1832,47.2090935296198,0,3418.9586633639865,0.04501787201060021,1.0,-1,False
1833,18.840648493966743,0,2409.804114405314,0.10985617321442988,1.0,-1,False
1834,36.72047931683205,0,3728.9856702677407,0.07596891220054304,1.0,-1,False
1835,26.751473979636398,0,4772.113974439833,0.04763904950982477,1.0,-1,False
1836,32.524812363518535,0,3799.311992102729,0.1114482347835211,1.0,-1,False
1837,46.50013268420313,0,3447.47850853814,0.04506658606431706,1.0,-1,False
1838,169.23535702951642,2,3797.0569322052,0.10592779494183487,1.0,953,False
1839,44.66752305254547,0,3756.945315568712,0.12425271105405045,1.0,-1,False
1840,38.37697065151192,0,3259.151377826267,0.07410073547594948,1.0,-1,False
1841,13.695953415047496,0,4561.795186818441,-0.04387080031696112,1.0,-1,False
1842,63.95432206148556,1,2324.6696709108287,0.5701712733000486,1.0,434,True
1843,14.890842141179837,0,2220.433602566189,0.10715794092598016,1.0,-1,False
1844,37.147276047960105,0,3222.101512518989,0.04166479330729796,1.0,-1,False
1845,30.352556117674308,0,3847.100283610026,0.01883333447825862,1.0,-1,False
1846,-2.4087470082964497,0,5302.508263888889,-0.03019130862341424,1.0,-1,False
1847,117.5019237374727,1,3174.5020625030515,0.03514994433268439,1.0,3190,False
1848,125.79525610926737,1,5096.97173840332,0.04223221669883933,1.0,2090,False
1849,81.1583701553436,1,5021.465198818728,0.06661640507254495,1.0,317,True
1850,28.335961287647496,0,4190.124112302992,0.0020065883348838217,1.0,-1,False
1851,32.79456610754243,0,3480.5201605055067,-0.04863841580495419,1.0,-1,False
1852,26.303795005935186,0,3865.7745965576173,0.013262323935470907,1.0,-1,False
1853,27.211220198379493,0,3945.2866609361436,0.10379731999115191,1.0,-1,False
1854,32.690256687523814,0,3914.679661458333,0.023054028637707235,1.0,-1,False
1855,109.51555247891721,1,5348.689793520634,0.012679401149411079,1.0,438,False
1856,20.232195566852795,0,3769.295460196601,0.04469615471820968,1.0,-1,False
1857,26.919107111704466,0,4512.688308546278,0.05770967010467656,1.0,-1,False
1858,29.85076654916005,0,4139.5537531873915,0.00013219511341756312,1.0,-1,False
1859,83.97310203451259,1,5299.307446569605,0.08046953424963016,1.0,317,True
1860,66.41882126121229,1,2130.090931673478,0.6158837210761732,1.0,446,True
1861,67.3782298821641,1,2049.170603394663,0.6414651109591784,1.0,460,True
1862,66.28282335728267,1,2270.5663357199896,0.6782079907522794,1.0,435,True
1863,83.20938998391198,1,4759.222963787576,0.11368329019397093,1.0,400,True
1864,135.7292444733513,1,4464.887207968767,0.11804810080182143,1.0,1297,False
1865,27.216057242939396,0,3835.2511874686347,0.024488774797027872,1.0,-1,False
1866,26.060104982777307,0,3925.7310100131563,-0.027027431112752916,1.0,-1,False
1867,39.48782486804956,0,3720.001758295695,-0.019312771744702736,1.0,-1,False
1868,35.40408065604956,0,3441.484442893134,0.04180313422679319,1.0,-1,False
1869,29.418593857612173,0,3507.7613838873967,0.05407385139220019,1.0,-1,False
1870,24.957094861624594,0,4169.073363596598,-0.014276871010984502,1.0,-1,False
1871,40.03180569201538,0,3352.475733727349,-0.015785834562169233,1.0,-1,False
1872,13.528487026039324,0,4874.999008314345,0.00806032440130366,1.0,-1,False
1873,11.979078266013818,0,4439.653556586371,-0.021403420333008398,1.0,-1,False
1874,11.994034229721644,0,4724.282823554145,-0.01808436498357979,1.0,-1,False
1875,24.748972867505667,0,4084.808719719781,-0.014434640131334567,1.0,-1,False
1876,38.38447541483588,0,3653.592949439155,0.028343196128423894,1.0,-1,False
1877,25.00475346314238,0,3754.0039217122394,0.024311035241812027,1.0,-1,False
1878,39.28506410074091,0,3409.4874798414444,0.12228740666773066,1.0,-1,False
1879,10.72978064348893,0,3881.5202080281574,0.023156502170814847,1.0,-1,False
1880,28.490007102537717,0,2926.37162012736,0.015559465767445444,1.0,-1,False
1881,34.86995519813228,0,3339.729724799262,0.03863761367360793,1.0,-1,False
1882,29.346231232187264,0,4112.862470855713,0.03177308848515774,1.0,-1,False
1883,47.49738701786981,0,3880.6167841847737,0.05562366867510314,1.0,-1,False
1884,39.48101198999592,0,3075.9720889621312,0.04090495915119391,1.0,-1,False
1885,24.041688144759725,0,4473.595559149848,-0.0367088561497965,1.0,-1,False
1886,33.17894943555214,0,4065.6418722449407,0.01839749140817528,1.0,-1,False
1887,12.84717841323136,0,4241.823648020427,-0.04034571184569763,1.0,-1,False
1888,66.14620581953388,1,2184.5954736160907,0.6050301507045196,1.0,423,True
1889,17.021445405283636,0,3091.2831883917916,0.010423345597114855,1.0,-1,False
1890,9.280026951299966,0,4597.529105224609,-0.04729894359935214,1.0,-1,False
1891,23.16491509191673,0,4516.075499606663,-0.018063567038843757,1.0,-1,False
1892,31.41621304128226,0,4302.952676934136,0.052286037201378754,1.0,-1,False
1893,33.77189344982851,0,3843.1573389858668,0.03010728327796743,1.0,-1,False
1894,51.995467075716974,0,3748.006413900587,0.10112571845594276,1.0,-1,False
1895,85.46067868262,1,3845.0327973250146,0.04571693326596014,1.0,316,True
1896,79.25802497657122,1,5307.012763008784,0.16792621642541491,1.0,317,True
1897,103.75344531154742,1,4025.495227514891,0.08130507843481469,1.0,317,False
1898,34.079416527843016,0,3459.7597201283775,-0.02022732378355916,1.0,-1,False
1899,31.33387576665749,0,3299.075032992893,0.010241203500053316,1.0,-1,False
1900,22.942323369445123,0,4296.810749443902,-0.0021306341178327177,1.0,-1,False
1901,29.450281955013303,0,3564.4809013705785,0.050593357815782336,1.0,-1,False
1902,31.007499700685692,0,3596.963947584364,0.027297277652542105,1.0,-1,False
1903,31.633158049615275,0,3118.827547624376,-0.01527561504257998,1.0,-1,False
1904,67.58441411692117,1,3256.864710412677,0.20067881539523594,1.0,1139,True
1905,38.39821537813011,0,3381.305440004137,0.06263748897881467,1.0,-1,False
1906,28.911788216464416,0,3584.9071955023874,0.0815160589920318,1.0,-1,False
1907,109.8100416874848,1,2879.1935203012945,0.18422930721019534,1.0,444,False
1908,32.538879004553316,0,3711.9565023379855,-0.015334179021754405,1.0,-1,False
1909,17.161052577870574,0,4686.313996378581,0.006309526046033069,1.0,-1,False
1910,4.979591019275711,0,4219.608478224012,-0.006338441839066541,1.0,-1,False
1911,22.928352160189338,0,3380.9847273932564,0.010277865730685233,1.0,-1,False
1912,43.3066018917924,0,2983.964955613878,0.038492990722394704,1.0,-1,False
1913,31.106661643239846,0,4107.039950197008,0.05677882201410183,1.0,-1,False
1914,22.286393865843973,0,3631.2301294793024,-0.01482462056199438,1.0,-1,False
1915,14.29701907202828,0,3976.093299306234,-0.025999183393594447,1.0,-1,False
1916,36.0235291965575,0,4094.8440567355688,0.03914266078675509,1.0,-1,False
1917,8.418751463924988,0,4183.600400865343,-0.050762310791033084,1.0,-1,False
1918,15.4341908066139,0,3281.5876711357964,0.10414741957631324,1.0,-1,False
1919,36.325696801270176,0,4096.968960706923,-0.009396844927913562,1.0,-1,False
1920,37.3066325093928,0,2936.121500108507,0.040547821608423774,1.0,-1,False
1921,80.30125646762177,1,3569.0138081666964,0.018059085645249138,1.0,317,True
1922,64.68591303356321,1,2381.4318737182616,0.5352775928393627,1.0,439,True
1923,64.72423743020141,1,2522.825914068642,0.4605373227301071,1.0,456,True
1924,48.57026584315011,0,2921.8800771162246,0.04187747700253062,1.0,-1,False
1925,25.449737575153925,0,4082.1906582980687,0.06350833160906202,1.0,-1,False
1926,33.39459946652694,0,3190.3821351114907,0.09473406371491566,1.0,-1,False
1927,32.60327356870939,0,3584.7399756707086,0.09837554303560561,1.0,-1,False
1928,1.9374204781783873,0,4484.520020243327,-0.08423814293541607,1.0,-1,False
1929,66.18907123275226,1,2285.188550302934,0.5675756618595954,1.0,432,True
1930,20.07473215239646,0,3996.4260239156088,0.09327850961860451,1.0,-1,False
1931,7.499695255757894,0,4545.561921556261,-0.094602230465211,1.0,-1,False
1932,39.60013268301549,0,3099.885524427626,0.10443353904227681,1.0,-1,False
1933,27.952162288885088,0,3973.2741377343073,0.028127867856981337,1.0,-1,False
1934,42.34412180477596,0,2406.3249648072983,0.06571876265855583,1.0,-1,False
1935,35.637497246985475,0,2779.9286540052626,-0.024140882962334822,1.0,-1,False
1936,38.173063509554474,0,3484.3265174187554,0.05397883026736155,1.0,-1,False
1937,32.77526139601269,0,3836.70722269694,0.013834251243566137,1.0,-1,False
1938,30.269268326515444,0,3030.4554680464003,0.04452323189745787,1.0,-1,False
1939,39.20677463968022,0,3548.829603114658,-0.038983568811462546,1.0,-1,False
1940,101.34470717566013,1,3084.987637655261,0.1435237683754126,1.0,316,True
1941,26.754121872231547,0,3332.0106840260823,0.024203757295035756,1.0,-1,False
1942,21.433198161839403,0,3586.135880059136,-0.08326236607262723,1.0,-1,False
1943,27.916152699171725,0,3568.7909379408093,0.06070842986035334,1.0,-1,False
1944,35.28036211774048,0,3241.2628560723197,0.03471539575680961,1.0,-1,False
1945,30.659634494631824,0,4279.586068996853,0.042010942925925415,1.0,-1,False
1946,17.413896006810752,0,4572.642179260254,-0.01635443077978885,1.0,-1,False
1947,10.298017355391316,0,4206.6949943712025,-0.07540293130693802,1.0,-1,False
1948,14.479225137102691,0,4490.047850986057,0.07858305679189571,1.0,-1,False
1949,118.3273799983873,1,3855.9710935638427,0.02423451551233884,1.0,3438,False
1950,47.838077592798825,0,3419.5457737731936,0.05950243109165563,1.0,-1,False
1951,29.104862174645337,0,4115.398593360053,-0.024217622456958958,1.0,-1,False
1952,39.52617822064264,0,3374.091562754313,0.09535817047484065,1.0,-1,False
1953,10.836789060392327,0,4353.646943664551,-0.0050388137796956774,1.0,-1,False
1954,45.802975203696136,0,3027.9073006396825,0.19377063482214,1.0,-1,False
1955,25.70212821252655,0,3470.3044520399308,-0.025909287650720217,1.0,-1,False
1956,27.724814036323522,0,3606.029524002075,0.081496027440169,1.0,-1,False
1957,44.50199374787669,0,3242.4497163391115,0.06772214949685601,1.0,-1,False
1958,115.39475696472238,1,3972.1406716118363,0.060430350732717644,1.0,1384,False
1959,16.53333613623809,0,3707.4137809414333,0.02011155565127006,1.0,-1,False
1960,71.99846552807696,1,3978.2949701739344,-0.002020350362965795,1.0,317,True
1961,29.229088209065495,0,3777.2923955112033,-0.051933142815638954,1.0,-1,False
1962,3.4920174632989354,0,4263.208055148654,0.025295528710153628,1.0,-1,False
1963,11.650915593632087,0,4010.545223303901,-0.04964204269910826,1.0,-1,False
1964,17.21320300244168,0,3883.620596516927,0.03088890256240524,1.0,-1,False
1965,4.9263942395356155,0,4381.838701544868,-0.10779155672077549,1.0,-1,False
1966,34.820828631416404,0,3515.1057627868654,-0.004591860055511966,1.0,-1,False
1967,34.11969332396701,0,2956.8476625908747,0.03673527005710639,1.0,-1,False
1968,29.017660690343995,0,3719.3305590820314,-0.03248570014027387,1.0,-1,False
1969,21.75216092220579,0,3266.7617754448784,0.03119822062047509,1.0,-1,False
1970,33.3441590612296,0,3779.828423546685,-0.004316823568284841,1.0,-1,False
1971,23.24828549504755,0,4044.926729668511,0.014483639165927242,1.0,-1,False
1972,46.72031453266805,0,2972.958625038995,0.07396083724937247,1.0,-1,False
1973,36.106861283960164,0,3069.23587322659,0.02007591087152832,1.0,-1,False
1974,26.633928276132234,0,3501.6231627400716,-0.029837440459717375,1.0,-1,False
1975,30.55146165697718,0,4026.5360605197484,0.0014220994060289943,1.0,-1,False
1976,40.546677721708576,0,4191.354143812391,-0.0073227554197203264,1.0,-1,False
1977,102.48306045017205,1,4981.36202091841,0.060943497042866765,1.0,317,False
1978,32.94450009309961,0,3611.407420026991,0.026600850587961355,1.0,-1,False
1979,133.47999375630198,1,4463.81396807251,0.10236999309378443,1.0,3026,False
1980,124.97104766621396,1,5075.600584648409,0.0772425277167413,1.0,316,False
1981,47.289951356486725,0,2843.7596169959174,0.06463560675935393,1.0,-1,False
1982,17.998781735559827,0,4913.829629991319,-0.009864970384288527,1.0,-1,False
1983,23.652570101859553,0,3405.72768222385,-0.02577864735376756,1.0,-1,False
1984,41.04265880916784,0,3525.378127085368,0.042371243513593476,1.0,-1,False
1985,21.27241520892754,0,4211.861180046929,0.11620635977039152,1.0,-1,False
1986,13.180331722240094,0,4163.805256279839,0.028191415230450934,1.0,-1,False
1987,48.1004464191066,0,3432.265328555637,0.0885509706226488,1.0,-1,False
1988,24.828723380102588,0,4281.351104600694,0.06965919292253804,1.0,-1,False
1989,37.94058623072302,0,3323.7999288262263,0.015843701661958927,1.0,-1,False
1990,33.541297698919415,0,2942.015637851291,0.04541853493292971,1.0,-1,False
1991,24.44637139902667,0,4084.2446066962348,-0.018690719461640887,1.0,-1,False
1992,38.03252895946808,0,3183.17984465705,0.05333010157780437,1.0,-1,False
1993,40.42997162420275,0,3695.9585185750325,0.057766122027856505,1.0,-1,False
1994,24.951768574050725,0,3742.2171224975586,-0.013071699448466664,1.0,-1,False
1995,30.296794831580907,0,4221.818913324144,-0.005111940359767889,1.0,-1,False
1996,22.046153413531677,0,2906.5603666178386,0.11891434515674418,1.0,-1,False
1997,40.82169903653387,0,3027.2334201897515,0.08400918560791372,1.0,-1,False
1998,30.355230270328438,0,4126.206517825656,0.007308289446567263,1.0,-1,False
1999,32.35838150199005,0,4171.071903652615,-0.035504365104651596,1.0,-1,False
2000,15.607978666654057,0,4017.5612039523653,0.060928470597783516,1.0,-1,False
